Car Name,Condition,Mileage,Engine Type,Rating,Price,Location,Year
2021 SUZUKI S-presso GL AMT,new,0.0,3-cylinder,5.0,"GH¢ 207,000","Greater Accra, Airport",2021
2022 Toyota RAV 4,foreign,542000.0,4-cylinder,4.0,"GH¢ 480,000","Greater Accra, Tesano",2022
2020 Toyota Highlander,foreign,5000.0,6-cylinder,4.2,"GH¢ 867,250","Greater Accra, Tesano",2020
2024 Mitsubishi L200,new,0.0,4-cylinder,5.0,"GH¢ 551,000","Greater Accra, Airport",2024
2024 Mitsubishi L200,new,0.0,4-cylinder,5.0,"GH¢ 551,000","Greater Accra, Airport",2024
2024 Mitsubishi L200,new,0.0,4-cylinder,5.0,"GH¢ 551,000","Greater Accra, Airport",2024
2024 Mitsubishi L200,new,0.0,4-cylinder,5.0,"GH¢ 551,000","Greater Accra, Airport",2024
2024 SUZUKI Dzire GL,new,4000.0,4-cylinder,5.0,"GH¢ 280,036","Greater Accra, East Legon",2024
2024 SUZUKI Dzire GL,new,5000.0,4-cylinder,5.0,"GH¢ 280,036","Greater Accra, East Legon",2024
2024 Mitsubishi L200,new,0.0,4-cylinder,5.0,"GH¢ 551,000","Greater Accra, Airport",2024
2024 Mitsubishi L200,new,0.0,4-cylinder,5.0,"GH¢ 551,000","Greater Accra, Airport",2024
2020 Toyota Tundra,foreign,56000.0,8-cylinder,4.2,"GH¢ 714,250","Greater Accra, Tesano",2020
2020 Toyota Tundra,foreign,56000.0,8-cylinder,4.2,"GH¢ 918,250","Greater Accra, Tesano",2020
2023 Toyota Tundra,foreign,56000.0,6-cylinder,4.0,"GH¢ 1,122,250","Greater Accra, Tesano",2023
2020 Toyota Tundra,foreign,5000.0,8-cylinder,4.2,"GH¢ 918,250","Greater Accra, Tesano",2020
2016 Honda Pilot,foreign,56000.0,6-cylinder,4.2,"GH¢ 632,650","Greater Accra, Tesano",2016
2013 PORSCHE Cayenne,local,5000.0,6-cylinder,3.3,"GH¢ 326,650","Greater Accra, Tesano",2013
2012 Hyundai ix35,local,56000.0,4-cylinder,3.3,"GH¢ 150,190","Greater Accra, Tesano",2012
2025 Toyota Hiace,new,2000.0,4-cylinder,5.0,"GH¢ 1,095,730","Greater Accra, Tesano",2025
2018 Honda Civic,foreign,56000.0,4-cylinder,4.2,"GH¢ 275,650","Greater Accra, Madina",2018
2024 SUZUKI FRONX SUV,new,6213.0,4-cylinder,4.0,"GH¢ 362,000","Greater Accra, Airport",2024
2018 Hyundai Sonata,foreign,56000.0,4-cylinder,4.2,"GH¢ 285,034","Greater Accra, Achimota",2018
2017 Mitsubishi OUTLANDER,foreign,56000.0,4-cylinder,4.0,"GH¢ 280,000","Greater Accra, Kaneshie",2017
2024 SUZUKI S-presso GL,new,0.0,4-cylinder,4.0,"GH¢ 182,000","Greater Accra, Airport",2024
2018 Ford F 150,foreign,53000.0,6-cylinder,4.2,"GH¢ 700,072","Greater Accra, Achimota",2018
2024 SUZUKI S-presso GL,new,0.0,4-cylinder,4.0,"GH¢ 182,000","Greater Accra, Airport",2024
2014 Mitsubishi Outlander Sport,local,157000.0,4-cylinder,3.4,"GH¢ 103,250","Greater Accra, Tesano",2014
2024 Mitsubishi Outlander Sport,new,0.0,4-cylinder,5.0,"GH¢ 566,000","Greater Accra, Airport",2024
2015 Hyundai county,foreign,56000.0,4-cylinder,4.2,"GH¢ 280,000","Greater Accra, Achimota",2015
2024 SUZUKI Grand Vitara,new,0.0,4-cylinder,5.0,"GH¢ 488,640","Greater Accra, Airport",2024
2018 Toyota Corolla,foreign,48000.0,4-cylinder,4.2,"GH¢ 240,052","Greater Accra, Kaneshie",2018
2020 Toyota RAV 4,foreign,56000.0,4-cylinder,4.2,"GH¢ 449,050","Greater Accra, Baatsona - Spintex",2020
2022 Honda Civic,foreign,53000.0,4-cylinder,4.0,"GH¢ 367,450","Greater Accra, Baatsona - Spintex",2022
2018 Ford F 150,foreign,5000.0,6-cylinder,4.2,"GH¢ 500,050","Greater Accra, Madina",2018
2018 Hyundai Elantra,foreign,56000.0,4-cylinder,4.2,"GH¢ 245,050","Greater Accra, Kwabenya",2018
2022 Honda Civic,foreign,578000.0,4-cylinder,4.0,"GH¢ 418,450","Greater Accra, Kwabenya",2022
2002 Hyundai Mighty,foreign,56000.0,4-cylinder,4.2,"GH¢ 255,250","Greater Accra, Baatsona - Spintex",2002
2002 Hyundai Mighty,foreign,54000.0,4-cylinder,4.2,"GH¢ 255,250","Greater Accra, Baatsona - Spintex",2002
2002 Hyundai Mighty,foreign,54000.0,4-cylinder,4.2,"GH¢ 255,250","Greater Accra, Baatsona - Spintex",2002
2024 FOTON Truck Mate,new,0.0,4-cylinder,5.0,"GH¢ 237,070","Greater Accra, Airport",2024
2024 SUZUKI Grand Vitara,new,0.0,4-cylinder,5.0,"GH¢ 488,640","Greater Accra, Airport",2024
2024 SUZUKI Swift,new,5000.0,4-cylinder,5.0,"GH¢ 256,066","Greater Accra, East Legon",2024
2019 Mercedes-Benz C 300,foreign,37000.0,4-cylinder,4.0,"GH¢ 614,341","Accra, Spintex",2019
2020 Toyota camry,foreign,35418.0,4-cylinder,4.0,"GH¢ 408,250","Accra, Spintex",2020
2018 Mitsubishi OUTLANDER,foreign,63000.0,4-cylinder,4.2,"GH¢ 300,000","Greater Accra, Kaneshie",2018
2024 KIA K2700,new,0.0,4-cylinder,5.0,"GH¢ 322,400","Greater Accra, Airport",2024
2024 KIA K2700,new,0.0,4-cylinder,5.0,"GH¢ 322,400","Greater Accra, Airport",2024
2002 Hyundai Mighty,foreign,56000.0,4-cylinder,4.2,"GH¢ 255,250","Greater Accra, Baatsona - Spintex",2002
2024 KIA K2700,new,0.0,4-cylinder,5.0,"GH¢ 322,400","Greater Accra, Airport",2024
2024 KIA K2700,new,0.0,4-cylinder,5.0,"GH¢ 322,400","Greater Accra, Airport",2024
2002 Hyundai Mighty,foreign,542000.0,4-cylinder,4.0,"GH¢ 255,250","Greater Accra, Baatsona - Spintex",2002
2003 Hyundai Mighty,foreign,56000.0,5-cylinder,4.2,"GH¢ 255,250","Greater Accra, Baatsona - Spintex",2003
2003 Hyundai Porter,foreign,56000.0,4-cylinder,4.2,"GH¢ 234,850","Greater Accra, Baatsona - Spintex",2003
2021 Honda CR-V,foreign,55000.0,4-cylinder,4.2,"GH¢ 561,250","Greater Accra, Kwabenya",2021
2023 Honda CR-V,foreign,42000.0,4-cylinder,4.0,"GH¢ 714,250","Greater Accra, Kwabenya",2023
2021 Dodge RAM,foreign,56000.0,6-cylinder,4.2,"GH¢ 1,441,510","Greater Accra, Kwabenya",2021
2023 Ford F 150,foreign,58000.0,6-cylinder,4.0,"GH¢ 1,317,928","Greater Accra, Madina",2023
2019 Chevrolet Silverado,foreign,5000.0,4-cylinder,4.2,"GH¢ 930,388","Greater Accra, Madina",2019
2022 Chevrolet Tahoe,foreign,56000.0,6-cylinder,4.0,"GH¢ 1,320,130","Greater Accra, Madina",2022
2019 Dodge RAM,foreign,56000.0,6-cylinder,4.2,"GH¢ 714,250","Greater Accra, Madina",2019
2012 Hyundai H-1 Starex,foreign,56000.0,4-cylinder,4.2,"GH¢ 224,650","Greater Accra, Baatsona - Spintex",2012
2015 Hyundai Grand starex,foreign,5000.0,4-cylinder,4.2,"GH¢ 224,650","Greater Accra, Baatsona - Spintex",2015
2019 Toyota corolla,foreign,267189.0,4-cylinder,4.0,"GH¢ 316,450","Greater Accra, Achimota",2019
2019 Honda Accord,foreign,56000.0,4-cylinder,4.2,"GH¢ 360,004","Greater Accra, Achimota",2019
2015 Mercedes-Benz E 200,local,31068.0,4-cylinder,3.4,"GH¢ 230,000","Greater Accra, Airport",2015
2018 Toyota Corolla,foreign,56000.0,4-cylinder,4.2,"GH¢ 240,052","Greater Accra, Kaneshie",2018
2024 SUZUKI S-presso GL AMT,new,0.0,4-cylinder,5.0,"GH¢ 206,400","Greater Accra, Airport",2024
2015 Hyundai Grand starex,foreign,54000.0,4-cylinder,4.3,"GH¢ 224,650","Greater Accra, Baatsona - Spintex",2015
2011 Hyundai H-1 Starex,foreign,56000.0,4-cylinder,4.2,"GH¢ 224,650","Greater Accra, Baatsona - Spintex",2011
2014 Hyundai Grand starex,foreign,54000.0,4-cylinder,4.2,"GH¢ 224,650","Greater Accra, Baatsona - Spintex",2014
2002 Hyundai Mighty,foreign,57000.0,4-cylinder,4.2,"GH¢ 255,250","Greater Accra, Baatsona - Spintex",2002
2003 Hyundai Mighty,foreign,5000.0,4-cylinder,4.3,"GH¢ 255,250","Greater Accra, Baatsona - Spintex",2003
2003 Hyundai Mighty,foreign,54000.0,4-cylinder,4.3,"GH¢ 255,250","Greater Accra, Baatsona - Spintex",2003
2024 SUZUKI Grand Vitara,new,0.0,4-cylinder,5.0,"GH¢ 488,640","Greater Accra, Airport",2024
2003 Hyundai Mighty,foreign,54000.0,4-cylinder,4.4,"GH¢ 255,250","Greater Accra, Baatsona - Spintex",2003
2014 Toyota Vitz,foreign,54000.0,4-cylinder,4.2,"GH¢ 139,300","Greater Accra, Baatsona - Spintex",2014
2025 MG Rx5 plus,new,5000.0,4-cylinder,5.0,"GH¢ 556,500","Greater Accra, East Legon",2025
2012 Toyota Camry,foreign,56000.0,4-cylinder,4.2,"GH¢ 158,350","Greater Accra, Madina",2012
2024 FOTON Truck Mate,new,0.0,4-cylinder,5.0,"GH¢ 230,680","Greater Accra, Airport",2024
2024 FOTON Truck Mate,new,0.0,4-cylinder,5.0,"GH¢ 230,680","Greater Accra, Airport",2024
2024 FOTON Truck Mate,new,0.0,4-cylinder,5.0,"GH¢ 230,680","Greater Accra, Airport",2024
2024 FOTON Truck Mate,new,0.0,4-cylinder,5.0,"GH¢ 230,680","Greater Accra, Airport",2024
2010 Daewoo Labor,foreign,5000.0,4-cylinder,4.3,"GH¢ 120,039","Greater Accra, Achimota",2010
2024 Nissan Xterra,new,0.0,4-cylinder,5.0,"GH¢ 1,027,287","Greater Accra, Airport",2024
2014 Toyota Yaris,foreign,3106.0,4-cylinder,4.2,"GH¢ 160,084","Greater Accra, Achimota",2014
2019 Toyota CH-R,foreign,5000.0,4-cylinder,4.0,"GH¢ 340,012","Greater Accra, Kaneshie",2019
2024 SUZUKI FRONX SUV,new,4000.0,4-cylinder,5.0,"GH¢ 362,044","Greater Accra, East Legon",2024
2024 Mitsubishi Outlander GLX,new,0.0,4-cylinder,5.0,"GH¢ 730,000","Greater Accra, Airport",2024
2014 Nissan Patrol,local,24854.0,8-cylinder,3.4,"GH¢ 450,000","Greater Accra, Airport",2014
2018 Honda CR-V,foreign,3106.0,4-cylinder,4.2,"GH¢ 387,850","Greater Accra, Kwabenya",2018
2003 Volkswagen LT,foreign,56000.0,4-cylinder,4.0,"GH¢ 200,068","Greater Accra, Achimota",2003
2024 Mitsubishi L200,new,6213.0,4-cylinder,5.0,"GH¢ 807,000","Ashanti, Kumasi",2024
2024 Mitsubishi L200,new,6213.0,4-cylinder,4.0,"GH¢ 755,000","Ashanti, Kumasi",2024
2024 Mitsubishi L200,new,6213.0,4-cylinder,5.0,"GH¢ 752,000","Ashanti, Kumasi",2024
2024 Mitsubishi L200,new,6213.0,4-cylinder,5.0,"GH¢ 752,000","Ashanti, Kumasi",2024
2024 KIA Seltos,new,0.0,4-cylinder,5.0,"GH¢ 485,800","Greater Accra, Airport",2024
2018 Honda Accord,local,5000.0,4-cylinder,3.3,"GH¢ 280,750","Greater Accra, Achimota",2018
2019 Honda CR-V,foreign,5000.0,4-cylinder,4.2,"GH¢ 377,650","Greater Accra, Achimota",2019
2015 Mitsubishi OUTLANDER,foreign,5000.0,4-cylinder,4.2,"GH¢ 170,080","Greater Accra, Achimota",2015
2024 Ford Raptor,foreign,56000.0,6-cylinder,4.0,"GH¢ 1,989,250","Greater Accra, Baatsona - Spintex",2024
2024 Mitsubishi L200,new,0.0,4-cylinder,4.0,"GH¢ 565,000","Greater Accra, Airport",2024
2023 JEEP Wrangler Sahara,foreign,56000.0,4-cylinder,4.0,"GH¢ 948,850","Greater Accra, Baatsona - Spintex",2023
2023 Acura MDX,foreign,5000.0,4-cylinder,4.2,"GH¢ 698,950","Greater Accra, Achimota",2023
2017 Honda Civic,foreign,45000.0,4-cylinder,4.2,"GH¢ 296,050","Greater Accra, Baatsona - Spintex",2017
2024 Nissan NAVARA XE,new,6213.0,4-cylinder,5.0,"GH¢ 715,576","Greater Accra, Accra",2024
2024 FOTON Truck Mate,new,0.0,4-cylinder,5.0,"GH¢ 223,380","Greater Accra, Airport",2024
2024 FOTON Truck Mate,new,0.0,4-cylinder,4.0,"GH¢ 223,380","Greater Accra, Airport",2024
2024 FOTON Truck Mate,new,0.0,4-cylinder,4.0,"GH¢ 223,380","Greater Accra, Airport",2024
2024 FOTON Truck Mate,new,0.0,4-cylinder,4.0,"GH¢ 223,380","Greater Accra, Airport",2024
2023 Ford f 150  Platinum,foreign,5000.0,8-cylinder,4.2,"GH¢ 1,326,250","Greater Accra, Achimota",2023
2024 Honda Civic,foreign,5000.0,4-cylinder,4.0,"GH¢ 464,350","Greater Accra, Achimota",2024
2022 Toyota C-HR,foreign,58000.0,4-cylinder,4.0,"GH¢ 476,590","Greater Accra, Achimota",2022
2019 Land Rover Range Rover Velar,foreign,59000.0,4-cylinder,4.2,"GH¢ 867,250","Greater Accra, Achimota",2019
2024 Toyota Landcruiser Prado,new,6213.0,4-cylinder,5.0,"GH¢ 1,489,239","Greater Accra, Airport",2024
2013 Toyota Vitz,foreign,5000.0,4-cylinder,4.2,"GH¢ 116,640","Greater Accra, Baatsona - Spintex",2013
2016 Hyundai Elantra,foreign,4000.0,4-cylinder,4.2,"GH¢ 178,750","Greater Accra, Baatsona - Spintex",2016
2019 Toyota RAV 4,foreign,56000.0,4-cylinder,4.2,"GH¢ 489,850","Greater Accra, Baatsona - Spintex",2019
2023 Audi Q8,foreign,55000.0,8-cylinder,4.0,"GH¢ 1,938,250","Greater Accra, Baatsona - Spintex",2023
2023 Honda CR-V,foreign,5000.0,4-cylinder,4.2,"GH¢ 867,250","Greater Accra, Kwabenya",2023
2022 Honda CR-V,foreign,5000.0,4-cylinder,4.2,"GH¢ 612,250","Greater Accra, Kwabenya",2022
2022 Honda CR-V,foreign,56000.0,4-cylinder,4.0,"GH¢ 612,250","Greater Accra, Kwashieman",2022
2022 Toyota CH-R,foreign,5000.0,4-cylinder,4.2,"GH¢ 510,250","Greater Accra, Kwabenya",2022
2023 Toyota Prado VX,new,4000.0,4-cylinder,5.0,"GH¢ 1,456,810","Greater Accra, Baatsona - Spintex",2023
2017 Hyundai Veloster,foreign,5000.0,4-cylinder,4.2,"GH¢ 245,050","Greater Accra, Achimota",2017
2013 Toyota Vitz,foreign,56000.0,4-cylinder,4.2,"GH¢ 112,520","Greater Accra, Baatsona - Spintex",2013
2024 SUZUKI Swift,new,6213.0,4-cylinder,5.0,"GH¢ 233,600","Greater Accra, Airport",2024
2024 SUZUKI Swift,new,6213.0,4-cylinder,4.0,"GH¢ 233,600","Greater Accra, Airport",2024
2023 Mitsubishi L200 D/C Sportero A/T,local,52000.0,4-cylinder,3.1,"GH¢ 571,960","Greater Accra, East Legon",2023
2021 BMW 330i,foreign,52000.0,4-cylinder,4.0,"GH¢ 702,010","Greater Accra, Baatsona - Spintex",2021
2024 SUZUKI S-presso GL AMT,new,6213.0,3-cylinder,5.0,"GH¢ 194,050","Greater Accra, Airport",2024
2015 Land Rover  Range Rover Sport HSE Dynamic,foreign,5000.0,8-cylinder,4.2,"GH¢ 407,230","Greater Accra, Baatsona - Spintex",2015
2023 Toyota Hilux,foreign,56000.0,4-cylinder,4.0,"GH¢ 897,850","Greater Accra, Baatsona - Spintex",2023
2014 KIA Bongo,foreign,31068.0,4-cylinder,4.0,"GH¢ 220,000","Greater Accra, Airport",2014
2014 Toyota Aqua Hybrid,foreign,54000.0,4-cylinder,4.2,"GH¢ 139,300","Greater Accra, Achimota",2014
2017 Honda Civic,local,56000.0,4-cylinder,3.3,"GH¢ 183,850","Greater Accra, Achimota",2017
2015 Land Rover Range Rover Sport,local,56000.0,6-cylinder,3.3,"GH¢ 464,350","Greater Accra, Baatsona - Spintex",2015
2020 Honda CR-V,foreign,56000.0,4-cylinder,4.2,"GH¢ 459,250","Greater Accra, Baatsona - Spintex",2020
2024 Toyota Hiace,new,62137.0,4-cylinder,5.0,"GH¢ 1,100,000","Greater Accra, Airport",2024
2021 Honda CR-V,foreign,56000.0,4-cylinder,4.0,"GH¢ 505,150","Greater Accra, Achimota",2021
2022 Cadillac Escalade,foreign,56000.0,8-cylinder,4.0,"GH¢ 1,958,650","Greater Accra, Achimota",2022
2023 CHANGAN HUNTER,foreign,56000.0,4-cylinder,4.0,"GH¢ 591,850","Greater Accra, East Legon",2023
2022 Land Rover range rover Hse,foreign,56000.0,6-cylinder,4.0,"GH¢ 2,030,050","Greater Accra, Baatsona - Spintex",2022
2019 Land Rover Range Rover Sport,foreign,56000.0,6-cylinder,4.2,"GH¢ 1,004,950","Greater Accra, Achimota",2019
2014 Toyota Camry,foreign,56000.0,4-cylinder,4.2,"GH¢ 219,550","Greater Accra, Achimota",2014
2018 Honda Accord,foreign,56000.0,4-cylinder,4.2,"GH¢ 403,150","Greater Accra, Achimota",2018
2021 JEEP Cherokee,foreign,5000.0,8-cylinder,4.2,"GH¢ 1,203,850","Greater Accra, Baatsona - Spintex",2021
2024 Toyota Camry,foreign,54000.0,4-cylinder,4.0,"GH¢ 714,250","Greater Accra, Kwabenya",2024
2022 Mercedes-Benz GLE 53 AMG,foreign,565000.0,6-cylinder,4.0,"GH¢ 2,030,050","Greater Accra, Kwabenya",2022
2021 Toyota RAV 4,foreign,56000.0,4-cylinder,4.0,"GH¢ 561,250","Greater Accra, Lashibi",2021
2018 Toyota RAV 4,foreign,53000.0,4-cylinder,4.2,"GH¢ 341,950","Greater Accra, Kwabenya",2018
2014 Toyota Camry,foreign,565000.0,4-cylinder,4.0,"GH¢ 190,990","Greater Accra, Achimota",2014
2017 Ford F 150,foreign,56000.0,6-cylinder,4.0,"GH¢ 550,030","Greater Accra, Kaneshie",2017
2014 Toyota Camry,foreign,565000.0,4-cylinder,4.0,"GH¢ 260,000","Greater Accra, Baatsona - Spintex",2014
2022 Honda CR-V,foreign,56000.0,4-cylinder,4.0,"GH¢ 530,650","Greater Accra, Achimota",2022
2022 Toyota RAV 4,foreign,56000.0,4-cylinder,4.0,"GH¢ 469,450","Greater Accra, Achimota",2022
2023 Toyota Prado VX,new,5000.0,4-cylinder,5.0,"GH¢ 1,254,850","Greater Accra, Baatsona - Spintex",2023
2023 Toyota Tundra,foreign,59000.0,6-cylinder,4.0,"GH¢ 1,015,150","Greater Accra, Kwabenya",2023
2017 Honda Civic,foreign,56000.0,4-cylinder,4.2,"GH¢ 260,350","Greater Accra, Achimota",2017
2022 Toyota RAV 4,foreign,55000.0,4-cylinder,4.0,"GH¢ 500,050","Greater Accra, Achimota",2022
2018 Mercedes-Benz GLC 300,foreign,4000.0,4-cylinder,4.2,"GH¢ 596,950","Greater Accra, East Legon",2018
2018 Toyota RAV 4,foreign,56000.0,4-cylinder,4.2,"GH¢ 408,250","Greater Accra, East Legon",2018
2016 Toyota Corolla,foreign,56000.0,4-cylinder,4.2,"GH¢ 270,550","Greater Accra, East Legon",2016
2016 Honda HR-V,local,5000.0,4-cylinder,3.3,"GH¢ 255,250","Greater Accra, East Legon",2016
2018 Toyota Rav4,foreign,56000.0,4-cylinder,4.2,"GH¢ 408,250","Greater Accra, East Legon",2018
2024 SUZUKI Grand Vitara,foreign,5000.0,4-cylinder,4.0,"GH¢ 540,850","Greater Accra, East Legon",2024
2023 Toyota Fortuner,foreign,565000.0,4-cylinder,4.0,"GH¢ 949,360","Greater Accra, East Legon",2023
2023 Toyota Fortuner,foreign,54000.0,4-cylinder,4.0,"GH¢ 949,360","Greater Accra, East Legon",2023
2023 Toyota Land Cruiser Prado TX L,foreign,54000.0,4-cylinder,4.0,"GH¢ 1,193,650","Greater Accra, East Legon",2023
2023 Toyota  Land Cruiser VXR V8,foreign,56000.0,8-cylinder,4.0,"GH¢ 2,449,270","Greater Accra, East Legon",2023
2024 SUZUKI Grand Vitara,foreign,56000.0,4-cylinder,4.0,"GH¢ 535,750","Greater Accra, East Legon",2024
2018 Hyundai Tucson,foreign,56000.0,4-cylinder,4.2,"GH¢ 382,750","Greater Accra, East Legon",2018
2015 Honda Accord,foreign,565000.0,4-cylinder,4.0,"GH¢ 255,250","Greater Accra, East Legon",2015
2017 Hyundai Sonata,foreign,56000.0,4-cylinder,4.2,"GH¢ 275,650","Greater Accra, East Legon",2017
2017 Hyundai Sonata,foreign,565000.0,4-cylinder,4.0,"GH¢ 275,650","Greater Accra, East Legon",2017
2019 Hyundai Accent,foreign,565000.0,4-cylinder,4.0,"GH¢ 214,450","Greater Accra, East Legon",2019
2024 SUZUKI Swift,new,6213.0,4-cylinder,5.0,"GH¢ 250,263","Greater Accra, Airport",2024
2018 Hyundai Sonata,foreign,56000.0,4-cylinder,4.2,"GH¢ 316,450","Greater Accra, East Legon",2018
2016 Toyota Land Cruiser GXR,foreign,565000.0,6-cylinder,4.0,"GH¢ 1,166,110","Greater Accra, Baatsona - Spintex",2016
2023 Dodge RAM,foreign,56000.0,6-cylinder,4.0,"GH¢ 1,326,250","Greater Accra, Baatsona - Spintex",2023
2019 Land Rover Range Rover Velar,foreign,53000.0,4-cylinder,4.2,"GH¢ 663,250","Greater Accra, Baatsona - Spintex",2019
2019 Honda CR-V,foreign,56000.0,4-cylinder,4.2,"GH¢ 438,850","Greater Accra, East Legon",2019
2024 SUZUKI Baleno GLX,new,6213.0,4-cylinder,5.0,"GH¢ 311,850","Greater Accra, Airport",2024
2019 Toyota RAV 4,foreign,53000.0,4-cylinder,4.2,"GH¢ 505,150","Greater Accra, Achimota",2019
2017 Lincoln MKZ,foreign,54000.0,4-cylinder,4.2,"GH¢ 316,450","Greater Accra, Achimota",2017
2016 Mitsubishi OUTLANDER,foreign,52000.0,4-cylinder,4.2,"GH¢ 265,450","Greater Accra, Baatsona - Spintex",2016
2021 Toyota RAV 4,foreign,56000.0,4-cylinder,4.0,"GH¢ 506,170","Greater Accra, Kaneshie",2021
2010 Toyota Belta,foreign,5000.0,4-cylinder,4.2,"GH¢ 109,430","Greater Accra, Achimota",2010
2024 SUZUKI swift,new,6213.0,4-cylinder,4.0,"GH¢ 235,000","Greater Accra, Airport",2024
2015 Honda Fit,foreign,56000.0,4-cylinder,4.0,"GH¢ 153,250","Greater Accra, Abelemkpe",2015
2017 Hyundai Elantra,local,56000.0,4-cylinder,3.3,"GH¢ 144,450","Greater Accra, Achimota",2017
2019 Toyota Highlander,foreign,53000.0,4-cylinder,4.2,"GH¢ 530,650","Greater Accra, Baatsona - Spintex",2019
2017 Hyundai Tucson,foreign,5000.0,4-cylinder,4.2,"GH¢ 275,650","Greater Accra, Abelemkpe",2017
2016 Mercedes-Benz S 550,foreign,53000.0,8-cylinder,4.0,"GH¢ 907,030","Greater Accra, East Legon",2016
2019 Nissan Sentra,foreign,351074.0,4-cylinder,4.0,"GH¢ 224,650","Greater Accra, East Legon",2019
2024 GREAT WALL POER 4*4,new,5000.0,4-cylinder,5.0,"GH¢ 518,410","Greater Accra, Abelemkpe",2024
2024 GREAT WALL POER 4*4,foreign,56000.0,4-cylinder,4.0,"GH¢ 597,970","Greater Accra, Abelemkpe",2024
2024 GREAT WALL POER 4*4,foreign,56000.0,4-cylinder,4.0,"GH¢ 597,970","Greater Accra, Abelemkpe",2024
2024 GREAT WALL POER 4*4,foreign,5000.0,4-cylinder,4.0,"GH¢ 597,970","Greater Accra, Abelemkpe",2024
2012 Toyota Vitz,foreign,5000.0,4-cylinder,4.2,"GH¢ 101,190","Greater Accra, Achimota",2012
2024 Lexus TX 350,foreign,7000.0,4-cylinder,4.0,"GH¢ 1,332,217","Greater Accra, Baatsona - Spintex",2024
2010 Toyota Belta,foreign,56000.0,4-cylinder,4.2,"GH¢ 129,000","Greater Accra, Baatsona - Spintexs",2010
2020 Toyota C-HR,foreign,5000.0,4-cylinder,4.2,"GH¢ 352,150","Greater Accra, Achimota",2020
2024 Honda CR-V,foreign,56000.0,4-cylinder,4.0,"GH¢ 785,650","Greater Accra, Achimota",2024
2021 Honda CR-V,foreign,56000.0,4-cylinder,4.0,"GH¢ 571,450","Greater Accra, Achimota",2021
2019 Toyota RAV 4,foreign,56000.0,4-cylinder,4.2,"GH¢ 484,750","Greater Accra, Kwabenya",2019
2020 Hyundai Elantra,foreign,5000.0,4-cylinder,4.2,"GH¢ 275,650","Greater Accra, Baatsona - Spintex",2020
2018 Toyota Corolla,foreign,56000.0,4-cylinder,4.2,"GH¢ 270,550","Greater Accra, Baatsona - Spintex",2018
2022 Honda Civic,foreign,56000.0,4-cylinder,4.0,"GH¢ 408,250","Greater Accra, Baatsona - Spintex",2022
2017 Hyundai Elantra,foreign,56000.0,4-cylinder,4.2,"GH¢ 214,450","Greater Accra, Baatsona - Spintex",2017
2020 Honda CR-V,foreign,56000.0,4-cylinder,4.2,"GH¢ 545,950","Greater Accra, Achimota",2020
2021 Ford Ranger,foreign,56000.0,4-cylinder,4.0,"GH¢ 551,050","Greater Accra, East Legon",2021
2016 Toyota Tundra,foreign,56000.0,6-cylinder,4.2,"GH¢ 540,850","Greater Accra, Achimota",2016
2018 Honda Civic,foreign,59000.0,4-cylinder,4.2,"GH¢ 255,250","Greater Accra, Baatsona - Spintex",2018
2022 Honda CR-V,foreign,5000.0,4-cylinder,4.2,"GH¢ 571,450","Greater Accra, Achimota",2022
2021 Honda CR-V,foreign,5000.0,4-cylinder,4.2,"GH¢ 418,450","Greater Accra, Achimota",2021
2020 Toyota C-HR,foreign,5000.0,4-cylinder,4.2,"GH¢ 357,250","Greater Accra, East Legon",2020
2021 Toyota Tacoma,foreign,56000.0,4-cylinder,4.0,"GH¢ 771,370","Greater Accra, Achimota",2021
2024 Land Rover Range Rover Velar,foreign,59000.0,4-cylinder,4.0,"GH¢ 1,376,230","Greater Accra, Baatsona - Spintex",2024
2019 Land Rover Range Rover Sport,foreign,5000.0,6-cylinder,4.2,"GH¢ 954,970","Greater Accra, Baatsona - Spintex",2019
2016 Hyundai Tucson,foreign,5000.0,4-cylinder,4.2,"GH¢ 270,550","Greater Accra, East Legon",2016
2019 Land Rover Range Rover Velar,foreign,5000.0,4-cylinder,4.2,"GH¢ 683,650","Greater Accra, Baatsona - Spintex",2019
2021 Honda CR-V,foreign,56000.0,4-cylinder,4.0,"GH¢ 494,950","Greater Accra, Baatsona - Spintex",2021
2021 Toyota Highlander,foreign,5000.0,6-cylinder,4.2,"GH¢ 836,650","Greater Accra, Kwabenya",2021
2024 Mitsubishi OUTLANDER,new,6213.0,4-cylinder,5.0,"GH¢ 728,190","Greater Accra, Airport",2024
2013 Toyota Vitz,foreign,55000.0,4-cylinder,4.2,"GH¢ 101,190","Greater Accra, Baatsona - Spintex",2013
2023 Honda CR-V,foreign,56000.0,4-cylinder,4.0,"GH¢ 831,550","Greater Accra, Achimota",2023
2019 Toyota Rav4,foreign,56000.0,4-cylinder,4.2,"GH¢ 591,850","Greater Accra, Achimota",2019
2013 Hyundai Santa Fe,foreign,56000.0,4-cylinder,4.2,"GH¢ 306,250","Greater Accra, Achimota",2013
2024 Honda CR-V,foreign,56000.0,4-cylinder,4.0,"GH¢ 734,650","Greater Accra, Kwabenya",2024
2013 Toyota Vitz,foreign,56000.0,4-cylinder,4.2,"GH¢ 101,190","Greater Accra, Baatsona - Spintex",2013
2024 Honda CR-V,foreign,54000.0,4-cylinder,4.0,"GH¢ 693,850","Greater Accra, Baatsona - Spintex",2024
