Car Name,Condition,Mileage,Engine Type,Rating,Price,Location,Year
2020 Mercedes-Benz GLE 350,foreign,78292.0,6-cylinder,5.0,"₦ 94,000,000","Lagos, Ikate, Lekki",2020
2016 Toyota Highlander,foreign,50000.0,6-cylinder,3.0,"₦ 30,015,000","Abuja, Gwarinpa",2016
2011 Hyundai Sonata,local,155000.0,4-cylinder,4.5,"₦ 6,015,000","Lagos, Ojodu Berger",2011
2010 Toyota Camry,local,0.0,4-cylinder,3.0,"₦ 11,315,000","Lagos, Apapa",2010
2007 Lexus ES 350,foreign,95000.0,6-cylinder,4.0,"₦ 13,530,000","Lagos, Ikeja",2007
2011 Toyota Highlander,local,58408.0,6-cylinder,3.0,"₦ 15,530,000","Abuja, Garki 2",2011
2015 Mercedes-Benz C 300,foreign,133000.0,6-cylinder,3.0,"₦ 28,030,000","Lagos, Ojodu Berger",2015
2017 Toyota 4-Runner,foreign,100000.0,6-cylinder,3.0,"₦ 40,015,000","Lagos, Ojodu Berger",2017
2018 Ford Explorer,foreign,95000.0,6-cylinder,3.0,"₦ 22,015,000","Lagos, Ojodu Berger",2018
2016 Toyota Rav4,foreign,100000.0,6-cylinder,3.0,"₦ 26,030,000","Lagos, Ojodu Berger",2016
2013 Honda Accord,foreign,103000.0,4-cylinder,4.4,"₦ 15,515,000","Abuja, CBD",2013
2014 Toyota RAV4,foreign,108000.0,4-cylinder,3.0,"₦ 24,015,000","Lagos, Abule Egba",2014
2018 Lexus RX 350,foreign,88000.0,6-cylinder,3.0,"₦ 50,015,000","Lagos, Abule Egba",2018
2014 Mercedes-Benz ML 350,local,254000.0,6-cylinder,4.1,"₦ 22,000,000","Abuja, Gwarinpa",2014
2009 Peugeot 308,foreign,82000.0,4-cylinder,3.0,"₦ 7,515,000","Lagos, Ikeja",2009
2015 Hyundai Sonata,local,155964.0,6-cylinder,4.0,"₦ 10,300,000","Lagos, Ojudu Berger",2015
2013 Honda Crosstour,local,133000.0,6-cylinder,3.0,"₦ 16,015,000","Lagos, Ojodu Berger",2013
2008 Acura MDX,local,46602.0,6-cylinder,3.0,"₦ 6,600,000","Lagos, Ojudu Berger",2008
2018 Toyota Sienna,foreign,11184.0,6-cylinder,3.0,"₦ 38,015,000","Lagos, Lasu",2018
2015 Mercedes-Benz GLA 250,foreign,100000.0,6-cylinder,3.0,"₦ 25,015,000","Lagos, Ojodu Berger",2015
2015 Toyota Corolla Sport,foreign,6213.0,4-cylinder,3.0,"₦ 17,000,000","Lagos, Alimosho",2015
2018 Mercedes-Benz E 400,foreign,37282.0,6-cylinder,3.0,"₦ 50,015,000","Abuja, Gwarinpa",2018
2022 Toyota RAV4,foreign,11184.0,4-cylinder,3.0,"₦ 48,015,000","Lagos, Lasu",2022
2012 Lexus RX 350,foreign,171000.0,6-cylinder,4.6,"₦ 20,600,000","Lagos, Egbeda",2012
2013 Lexus LS 460,local,34796.0,4-cylinder,3.0,"₦ 30,015,000","Abuja, Gwarinpa",2013
2014 Toyota Camry,foreign,134216.0,4-cylinder,3.0,"₦ 15,515,000","Lagos, Abule Egba",2014
2006 Toyota Corolla,local,126759.0,4-cylinder,3.0,"₦ 6,515,000","Lagos, Abule Egba",2006
2013 Toyota Matrix,foreign,148507.0,4-cylinder,4.0,"₦ 13,315,000","Lagos, Anthony",2013
2012 Toyota Camry,local,135000.0,4-cylinder,3.0,"₦ 10,200,000","Lagos, Ojodu Berger",2012
2019 Toyota Highlander,foreign,52195.0,6-cylinder,3.0,"₦ 43,015,000","Lagos, Abule Egba",2019
2020 Mercedes-Benz GLE 350,foreign,133000.0,6-cylinder,3.0,"₦ 95,015,000","Lagos, Ikeja",2020
2008 Toyota Highlander,foreign,100000.0,6-cylinder,3.0,"₦ 16,515,000","Lagos, Ikeja",2008
2014 Toyota camry,foreign,115000.0,5-cylinder,3.0,"₦ 14,515,000","Lagos, Mangoro",2014
2018 Lexus LX 570,foreign,46000.0,6-cylinder,3.0,"₦ 135,015,008","Lagos, Ikeja",2018
2012 Toyota Camry,foreign,6213.0,4-cylinder,3.0,"₦ 13,800,000","Lagos, Alimosho",2012
2013 Toyota Venza,foreign,68000.0,4-cylinder,3.0,"₦ 75,000,000","Lagos, Lekki",2013
2020 Mercedes-Benz GLE 350,foreign,26000.0,4-cylinder,3.0,"₦ 95,000,000","Lagos, Lekki",2020
2013 Toyota Highlander,foreign,6213.0,6-cylinder,3.0,"₦ 19,000,000","Lagos, Alimosho",2013
2012 Lexus ES 350,local,133000.0,6-cylinder,3.0,"₦ 24,015,000","Lagos, Ikeja",2012
2022 Toyota Camry,foreign,6213.0,4-cylinder,3.0,"₦ 43,500,000","Lagos, Alimosho",2022
2011 Lexus ES 350,foreign,12000.0,4-cylinder,3.0,"₦ 14,015,000","Lagos, Ikorodu",2011
2020 Mercedes-Benz GLE 350,foreign,75000.0,6-cylinder,3.0,"₦ 78,015,000","Lagos, Ikeja",2020
2011 Toyota camry,foreign,59030.0,4-cylinder,3.6,"₦ 10,500,000","Lagos, Iju",2011
2010 Toyota Venza,foreign,198000.0,6-cylinder,3.0,"₦ 19,865,000","Abuja, Garki 2",2010
2009 Honda Accord,local,25000.0,4-cylinder,3.0,"₦ 5,515,000","Lagos, Surulere",2009
2025 Toyota Hilux,new,54059.0,4-cylinder,5.0,"₦ 75,000,000","Lagos, Surulere",2025
2013 Toyota Corolla,foreign,108739.0,4-cylinder,3.0,"₦ 15,365,000","Lagos, Abule Egba",2013
2006 Toyota Avalon,local,75000.0,6-cylinder,3.0,"₦ 5,000,000","Abuja, Maitama",2006
2016 Mercedes-Benz GLC 350,foreign,83000.0,4-cylinder,3.0,"₦ 39,515,000","Lagos, Agege",2016
2013 Toyota Tacoma,local,139187.0,6-cylinder,3.0,"₦ 25,515,000","Lagos, Abule Egba",2013
2014 Toyota Tacoma,foreign,103147.0,6-cylinder,3.0,"₦ 25,015,000","Lagos, Abule Egba",2014
2017 Lexus RX 350,foreign,5000.0,6-cylinder,3.0,"₦ 48,015,000","Lagos, Lekki",2017
2013 Toyota Tacoma,foreign,621.0,6-cylinder,3.0,"₦ 25,015,000","Lagos, Abule Egba",2013
2018 Toyota camry,foreign,87613.0,4-cylinder,3.0,"₦ 35,015,000","Abuja, Gwarinpa",2018
2014 Mercedes-Benz GLK 350,foreign,61000.0,6-cylinder,3.0,"₦ 22,000,000","Abuja, Kubwa Express",2014
2015 Lexus GX 460,local,121000.0,6-cylinder,3.0,"₦ 46,000,000","Lagos, Lagos Island",2015
2016 Lexus RX 350,foreign,121167.0,6-cylinder,4.8,"₦ 46,000,000","Lagos, Lekki Phase 1",2016
2013 Lexus ES 350,foreign,67000.0,6-cylinder,3.0,"₦ 22,000,000","Abuja, Kubwa Express",2013
2007 Toyota Tacoma,foreign,109982.0,6-cylinder,3.0,"₦ 19,515,000","Lagos, Abule Egba",2007
2013 Toyota Avalon,local,10000.0,6-cylinder,3.0,"₦ 21,015,000","Lagos, Lekki",2013
2013 Lexus RX 350,foreign,5592.0,6-cylinder,3.0,"₦ 27,015,000","Lagos, Berger Mkt",2013
2010 Lexus RX 330,foreign,111225.0,6-cylinder,3.0,"₦ 23,000,000","Lagos, Lagos Island",2010
2014 Toyota Venza,foreign,79000.0,4-cylinder,3.0,"₦ 24,000,000","Abuja, Kubwa Express",2014
2013 Hyundai Sonata,foreign,11000.0,4-cylinder,3.0,"₦ 13,515,000","Lagos, Lekki",2013
2009 Toyota Tacoma,foreign,170877.0,6-cylinder,3.0,"₦ 23,015,000","Lagos, Abule Egba",2009
2015 Ford F 250,foreign,242000.0,8-cylinder,3.0,"₦ 20,000,000","Lagos, Lagos Island",2015
2015 Mercedes-Benz GLK 350,foreign,82020.0,6-cylinder,3.0,"₦ 26,015,000","Abuja, Gwarinpa",2015
2007 Toyota Camry,local,0.0,4-cylinder,3.0,"₦ 6,600,000","Abuja, CBD",2007
2015 Toyota camry,foreign,5592.0,4-cylinder,3.0,"₦ 15,015,000","Lagos, Lekki",2015
2014 Toyota RAV4,foreign,93205.0,4-cylinder,3.0,"₦ 25,015,000","Lagos, Abule Egba",2014
2012 Hyundai Sonata,foreign,52816.0,4-cylinder,4.6,"₦ 11,500,000","Lagos, Ogba",2012
2014 Honda Crosstour,foreign,50000.0,4-cylinder,3.0,"₦ 14,500,000","Lagos, Surulere",2014
2013 Toyota Avalon,foreign,7456.0,6-cylinder,3.0,"₦ 17,810,000","Lagos, Ikeja",2013
2005 Toyota Corolla,local,258000.0,4-cylinder,3.0,"₦ 5,515,000","Lagos, Lekki",2005
2013 Lexus RX 350,foreign,5592.0,6-cylinder,3.0,"₦ 27,015,000","Lagos, Apapa",2013
2021 Mercedes-Benz G 63 AMG,foreign,29000.0,8-cylinder,3.0,"₦ 420,000,000","Lagos, Lekki",2021
2022 Mercedes-Benz GLE 53 AMG,foreign,43000.0,6-cylinder,3.0,"₦ 220,000,000","Lagos, Lekki",2022
2010 Nissan Cube,foreign,0.0,4-cylinder,3.0,"₦ 6,515,000","Lagos, Lekki",2010
2013 Lexus RX 350,foreign,50000.0,6-cylinder,4.8,"₦ 24,500,000","Lagos, Berger",2013
2007 Toyota Rav4,foreign,104000.0,4-cylinder,3.8,"₦ 11,015,000","Lagos, Ikeja",2007
2013 Lexus RX 350,foreign,143000.0,6-cylinder,4.7,"₦ 25,000,000","Lagos, Mangoro",2013
2014 Toyota Sienna,foreign,136701.0,6-cylinder,4.4,"₦ 16,000,000","Lagos, Ogudu",2014
2010 Toyota Camry,local,81000.0,4-cylinder,2.6,"₦ 7,315,000","Lagos, Ogba",2010
2014 Toyota Rav4,new,0.0,6-cylinder,5.0,"₦ 25,015,000","Lagos, Apapa",2014
2012 Toyota Camry,foreign,62137.0,4-cylinder,3.0,"₦ 14,015,000","Lagos, Ago",2012
2016 JEEP Cherokee,foreign,234000.0,3-cylinder,3.0,"₦ 21,000,000","Abuja, Kubuwa Expressway",2016
2011 Lexus RX 350,foreign,100000.0,6-cylinder,3.0,"₦ 24,015,000","Lagos, Lekki Ajah",2011
2013 Mercedes-Benz GLK 350,foreign,28000.0,6-cylinder,3.0,"₦ 21,800,000","Lagos, Ikeja",2013
2014 Hyundai Santa Fe,foreign,10000.0,6-cylinder,3.0,"₦ 26,515,000","Lagos, Lekki Ajah",2014
2009 Toyota Highlander,foreign,110000.0,6-cylinder,4.5,"₦ 17,200,000","Lagos, Mangoro",2009
2017 Lexus RX,foreign,15000.0,6-cylinder,3.0,"₦ 56,015,000","Lagos, Apapa",2017
2016 Mercedes-Benz GLE 350,foreign,17000.0,6-cylinder,3.0,"₦ 35,500,000","Lagos, Ikeja",2016
2014 Mercedes-Benz ML 350,local,10563.0,6-cylinder,3.0,"₦ 23,500,000","Lagos, Ikeja",2014
2015 Mercedes-Benz ML 350,foreign,16777.0,6-cylinder,3.0,"₦ 28,015,000","Lagos, Ikeja",2015
2014 Toyota Highlander,foreign,80000.0,6-cylinder,3.0,"₦ 29,515,000","Lagos, Mangoro",2014
2020 Mercedes-Benz GLB 250,foreign,65000.0,8-cylinder,3.0,"₦ 85,015,000","Abuja, Gudu District",2020
2017 Mercedes-Benz GLE 350,local,74000.0,6-cylinder,3.0,"₦ 32,515,000","Lagos, Lekki",2017
2010 Lexus GX 460,local,24000.0,6-cylinder,3.0,"₦ 32,500,000","Lagos, Ikeja",2010
2013 Toyota Venza,foreign,100000.0,6-cylinder,3.0,"₦ 23,515,000","Lagos, Ikota, Lekki",2013
2008 Lexus GS 350,local,90720.0,6-cylinder,3.7,"₦ 5,700,000","Abuja, Garki 2",2008
2007 Toyota Camry,local,138000.0,4-cylinder,3.0,"₦ 10,200,000","Lagos, Ojodu Berger",2007
2018 Toyota Camry,foreign,46000.0,4-cylinder,3.0,"₦ 34,000,000","Abuja, Kubuwa Expressway",2018
2015 Toyota Sienna,foreign,199000.0,6-cylinder,3.0,"₦ 19,700,000","Lagos, Ipaja",2015
2016 Mercedes-Benz GLE 350,foreign,81000.0,6-cylinder,3.0,"₦ 38,015,000","Lagos, Lekki",2016
2020 Mercedes-Benz GLB 250,foreign,4000.0,6-cylinder,3.0,"₦ 68,015,000","Lagos, Lekki",2020
2018 Toyota Rav4,foreign,17000.0,4-cylinder,3.0,"₦ 28,515,000","Lagos, Agidingbi",2018
2013 Toyota Camry,local,164000.0,4-cylinder,3.0,"₦ 10,500,000","Lagos, Ikeja",2013
2012 Toyota Camry,foreign,98176.0,4-cylinder,5.0,"₦ 12,400,000","Abuja, Nyanya",2012
2013 Lexus ES 350,foreign,120000.0,6-cylinder,3.0,"₦ 22,500,000","Lagos, Lekki",2013
2012 Toyota Venza,foreign,112000.0,4-cylinder,3.0,"₦ 22,815,000","Lagos, Ikeja",2012
2010 Honda Accord,local,104000.0,4-cylinder,3.3,"₦ 6,100,000","1 suenu street,western Avenue, Surulere",2010
2000 Jaguar XJ,local,100000.0,4-cylinder,3.0,"₦ 9,015,000","Lagos, Ikeja",2000
2012 Mercedes-Benz E 350,foreign,119000.0,6-cylinder,3.0,"₦ 26,015,000","Lagos, VGC",2012
2022 Toyota Camry,foreign,32000.0,6-cylinder,3.0,"₦ 35,015,000","Lagos, Ibeju-Lekki",2022
2009 Toyota Corolla Matrix,local,363000.0,6-cylinder,3.0,"₦ 7,515,000","Lagos, Surulere",2009
2010 Toyota Venza,local,105000.0,6-cylinder,3.0,"₦ 14,700,000","Abuja, Kubwa Express",2010
2015 Toyota Sienna,foreign,79000.0,6-cylinder,3.0,"₦ 23,015,000","Lagos, Surulere",2015
2010 Hyundai Veracruz,local,21126.0,6-cylinder,3.0,"₦ 7,500,000","Abuja, Kubuwa Expressway",2010
2008 Lexus ES 350,foreign,129000.0,6-cylinder,3.0,"₦ 13,500,000","Abuja, Kubuwa Expressway",2008
2017 Honda Civic,foreign,245000.0,4-cylinder,3.0,"₦ 16,000,015,360","Abuja, Kubwa Express",2017
2019 Toyota Camry,foreign,55000.0,4-cylinder,3.0,"₦ 33,115,000","Abuja, CBD",2019
2012 Hyundai Azera,foreign,80000.0,4-cylinder,3.0,"₦ 14,515,000","Lagos, Lekki",2012
2011 Toyota camry,local,225000.0,4-cylinder,3.4,"₦ 7,700,000","Lagos, Ifako-Ijaiye",2011
2015 Toyota Highlander,foreign,121788.0,6-cylinder,3.0,"₦ 33,015,000","Lagos, Abule Egba",2015
2011 Hyundai Sonata,foreign,83000.0,4-cylinder,3.0,"₦ 9,515,000","Lagos, Ikorodu",2011
2015 Toyota Camry,foreign,110000.0,4-cylinder,3.0,"₦ 17,000,000","Lagos, Lekki",2015
2011 Lexus RX 350,foreign,39767.0,6-cylinder,3.0,"₦ 20,515,000","Lagos, Abule Egba",2011
2016 Toyota corolla,foreign,12000.0,4-cylinder,3.0,"₦ 17,015,000","Lagos, Ogba",2016
2010 Mercedes-Benz 300,foreign,60000.0,4-cylinder,3.0,"₦ 12,515,000","Lagos, Lekki",2010
2009 BMW 750 li,local,98000.0,4-cylinder,3.0,"₦ 15,000,015,872","Abuja, Kubuwa Expressway",2009
2012 Toyota Camry,local,120000.0,4-cylinder,3.5,"₦ 12,000,000","Lagos, Ogba",2012
2010 Mercedes-Benz GLK 350,foreign,151000.0,6-cylinder,3.0,"₦ 19,000,000","Lagos, Lekki",2010
2009 Toyota corolla,local,124000.0,4-cylinder,4.7,"₦ 7,515,000","Abuja, Gwarinpa",2009
2016 Toyota Highlander,foreign,32000.0,6-cylinder,3.0,"₦ 31,500,000","Lagos, Lekki",2016
2016 Mercedes-Benz C 450 AMG,foreign,65000.0,5-cylinder,3.0,"₦ 44,015,000","Lagos, Ogba",2016
2008 Toyota Highlander,local,198838.0,6-cylinder,3.0,"₦ 12,015,000","Abuja, Gwarinpa",2008
2014 Honda Civic,foreign,30000.0,4-cylinder,3.0,"₦ 16,515,000","Lagos, Lekki",2014
2019 Toyota Highlander,foreign,63000.0,6-cylinder,3.0,"₦ 44,500,000","Lagos, Lekki",2019
2008 Lexus RX 350,local,67000.0,6-cylinder,3.0,"₦ 14,515,000","Abuja, Gwarinpa",2008
2005 Toyota Avalon,local,190000.0,6-cylinder,3.0,"₦ 4,715,000","Abuja, Gwarinpa",2005
2015 Mercedes-Benz GLK 350,foreign,91000.0,6-cylinder,3.0,"₦ 27,015,000","Abuja, Gwarinpa",2015
2009 Honda Accord,local,144000.0,4-cylinder,3.0,"₦ 6,500,000","Abuja, Kubwa Express",2009
2007 Toyota camry,local,154000.0,4-cylinder,0.5,"₦ 5,815,000","Lagos, Abule Egba",2007
2016 Toyota Corolla,local,64000.0,4-cylinder,3.0,"₦ 13,015,000","Abuja, Gwarinpa",2016
2006 Honda Pilot,foreign,133000.0,6-cylinder,3.0,"₦ 8,515,000","Lagos, Ikeja",2006
2015 Hyundai HD TRUCK,foreign,60000.0,4-cylinder,3.0,"₦ 11,015,000","Abuja, Kubwa Express",2015
2016 Hyundai Sonata,foreign,65000.0,4-cylinder,3.0,"₦ 14,500,000","Abuja, Kaura Market",2016
2016 Hyundai Sonata,foreign,137000.0,4-cylinder,3.0,"₦ 17,000,000","Lagos, Lekki",2016
2018 Toyota Camry,foreign,5000.0,4-cylinder,3.0,"₦ 25,015,000","Lagos, Lekki",2018
2012 Toyota Highlander,foreign,30000.0,6-cylinder,3.0,"₦ 22,000,000","Abuja, Kubwa Express",2012
2019 Toyota Rav4,foreign,10000.0,6-cylinder,3.0,"₦ 43,015,000","Lagos, Lekki",2019
2014 Honda Accord,foreign,200000.0,4-cylinder,3.0,"₦ 14,515,000","Lagos, Surulere",2014
2015 Mercedes-Benz ML 350,local,24000.0,6-cylinder,3.0,"₦ 22,000,000","Abuja, Kubwa Express",2015
2019 Honda CR-V,foreign,124000.0,6-cylinder,3.0,"₦ 45,015,000","Lagos, Surulere",2019
2013 Toyota Highlander,foreign,6213.0,4-cylinder,3.0,"₦ 17,015,000","Lagos, Oshodi-Isolo",2013
2015 Toyota Camry,local,14000.0,4-cylinder,3.0,"₦ 14,500,000","Abuja, Kubwa Express",2015
2020 Toyota Rav4,foreign,10000.0,6-cylinder,3.0,"₦ 44,415,000","Lagos, Lekki",2020
2005 Toyota Sienna,foreign,137944.0,4-cylinder,3.0,"₦ 10,515,000","Lagos, Oshodi-Isolo",2005
2018 Toyota RAV4,foreign,62137.0,4-cylinder,3.0,"₦ 33,015,000","Lagos, Ikeja",2018
2021 Toyota Highlander,foreign,27961.0,6-cylinder,3.0,"₦ 70,015,000","Lagos, Berger Mkt",2021
2008 Toyota camry,local,180000.0,4-cylinder,3.0,"₦ 6,515,000","Abuja, Gwarinpa",2008
2007 Toyota RAV 4,local,86991.0,4-cylinder,3.0,"₦ 6,715,000","Lagos, Ikorodu",2007
2008 Lexus ES 350,foreign,50000.0,6-cylinder,3.0,"₦ 13,500,000","Lagos, Surulere",2008
2008 Toyota Camry,local,62137.0,4-cylinder,3.0,"₦ 7,315,000","Lagos, Ikorodu",2008
2011 Toyota Highlander,local,74564.0,6-cylinder,3.0,"₦ 13,215,000","Lagos, Ikorodu",2011
2013 Toyota corolla,local,541000.0,4-cylinder,3.0,"₦ 10,500,000","Abuja, Jahi",2013
2012 Toyota Corolla,foreign,61000.0,4-cylinder,3.0,"₦ 14,500,000","Abuja, Kubuwa Expressway",2012
2010 Mercedes-Benz GLK 350,local,105011.0,6-cylinder,3.6,"₦ 13,000,000","Lagos, Ogba",2010
2011 Toyota Camry,local,103000.0,4-cylinder,3.0,"₦ 9,500,000","Abuja, Kubuwa Expressway",2011
2019 Toyota Camry,foreign,0.0,4-cylinder,3.0,"₦ 38,015,000","Lagos, Surulere",2019
2018 Mercedes-Benz GLE 400,foreign,62137.0,6-cylinder,3.0,"₦ 40,000,000","Lagos, Lekki",2018
2005 Toyota Sienna,local,142000.0,6-cylinder,3.0,"₦ 7,500,000","Abuja, Kubuwa Expressway",2005
2016 Mercedes-Benz GLE 350,foreign,146000.0,8-cylinder,3.0,"₦ 45,015,000","Lagos, Apapa",2016
2014 Mercedes-Benz GLE 580,foreign,92000.0,6-cylinder,3.0,"₦ 28,015,000","Abuja, Gudu District",2014
2013 Toyota Avalon,local,0.0,6-cylinder,3.0,"₦ 15,015,000","Lagos, Ogba",2013
2009 Pontiac Vibe,foreign,62758.0,4-cylinder,3.0,"₦ 9,700,000","Lagos, Abule Egba",2009
2015 Audi A1,foreign,92000.0,6-cylinder,3.0,"₦ 27,515,000","Abuja, Gudu District",2015
2014 Mercedes-Benz Ml-class,foreign,162000.0,6-cylinder,3.0,"₦ 33,015,000","Lagos, Apapa",2014
2017 Lexus GX 460,local,64000.0,8-cylinder,3.0,"₦ 55,015,000","Lagos, Lekki",2017
2017 Mercedes-Benz GLC 300,foreign,57000.0,4-cylinder,3.0,"₦ 56,015,000","Lagos, Lekki",2017
2022 Toyota Hiace (High Roof),foreign,39146.0,6-cylinder,3.0,"₦ 66,015,000","Lagos, Berger Mkt",2022
2010 Toyota Highlander,foreign,73000.0,6-cylinder,3.0,"₦ 16,515,000","Lagos, Lekki",2010
2008 Toyota RAV4,foreign,50000.0,4-cylinder,3.0,"₦ 12,515,000","Lagos, Ipaja",2008
2009 Lexus ES,foreign,89000.0,6-cylinder,3.0,"₦ 12,515,000","Lagos, Apapa",2009
2010 Toyota Venza,foreign,90720.0,6-cylinder,3.0,"₦ 19,515,000","Lagos, Ikeja",2010
2008 Toyota Camry,foreign,50000.0,4-cylinder,3.0,"₦ 8,515,000","Lagos, Alimosho",2008
2016 Mercedes-Benz GLC 300,foreign,52000.0,4-cylinder,3.0,"₦ 33,015,000","Lagos, Ikate, Lekki",2016
2013 Lexus GX,foreign,65000.0,8-cylinder,3.0,"₦ 55,015,000","Lagos, Apapa",2013
2015 Honda Accord,foreign,158000.0,4-cylinder,5.0,"₦ 17,015,000","Abuja, Kubuwa Expressway",2015
2015 Toyota Camry,foreign,52000.0,4-cylinder,3.0,"₦ 23,015,000","Lagos, Ikate, Lekki",2015
2018 Lexus RX 350,foreign,98000.0,6-cylinder,3.0,"₦ 65,015,000","Abuja, CBD",2018
2010 Honda Accord Crosstour,local,101904.0,6-cylinder,3.0,"₦ 7,800,000","Lagos, Ikeja",2010
2013 Mercedes-Benz ML 350,foreign,89000.0,4-cylinder,3.0,"₦ 22,015,000","Abuja, CBD",2013
2023 Hyundai Tucson,foreign,18000.0,6-cylinder,3.0,"₦ 23,015,000","Abuja, CBD",2023
2011 Toyota Camry,local,75807.0,4-cylinder,4.5,"₦ 8,500,000","Lagos, Ibeju-Lekki",2011
2008 Lexus IS,local,67729.0,6-cylinder,3.0,"₦ 7,015,000","Abuja, Gwarinpa",2008
2021 Mercedes-Benz GLB 250,foreign,31068.0,6-cylinder,3.0,"₦ 65,015,000","Abuja, Gwarinpa",2021
2015 Toyota camry,foreign,62000.0,6-cylinder,3.0,"₦ 16,530,000","Lagos, Ajah",2015
2012 Toyota Venza,local,159000.0,6-cylinder,5.0,"₦ 15,315,000","Abuja, CBD",2012
2017 Ford F-150,foreign,100000.0,8-cylinder,3.0,"₦ 48,015,000","Lagos, Ajah",2017
2022 Toyota Corolla,foreign,55923.0,4-cylinder,3.0,"₦ 30,015,000","Lagos, Iju",2022
2021 Toyota Rav4,foreign,31068.0,4-cylinder,3.0,"₦ 47,015,000","Lagos, Ajah",2021
2020 Mercedes-Benz C 43 AMG,foreign,18641.0,8-cylinder,3.0,"₦ 80,015,000","Lagos, Ajah",2020
2017 Lexus RX 350,foreign,100000.0,6-cylinder,3.0,"₦ 68,015,000","Lagos, Ajah",2017
2016 Mercedes-Benz GLE 450,foreign,66486.0,6-cylinder,4.9,"₦ 70,000,000","Lagos, Lekki",2016
2010 Lexus RX 350,foreign,143000.0,6-cylinder,3.0,"₦ 18,515,000","Lagos, Okota",2010
2015 Hyundai Sonata,foreign,121000.0,4-cylinder,4.5,"₦ 12,015,000","Abuja, Gwarinpa",2015
2010 Lexus RX 350,foreign,74564.0,6-cylinder,3.0,"₦ 24,015,000","Abuja, Gwarinpa",2010
2015 Acura MDX,foreign,86000.0,6-cylinder,3.0,"₦ 19,000,000","Lagos, Ago",2015
2010 Honda Pilot,foreign,24854.0,6-cylinder,3.0,"₦ 15,515,000","Lagos, Berger Mkt",2010
2022 Toyota Corolla Cross (High Grade),foreign,55923.0,4-cylinder,3.0,"₦ 30,015,000","Lagos, Iju",2022
2017 Lexus RSX 350,foreign,108000.0,6-cylinder,3.0,"₦ 40,015,000","Lagos, Okota",2017
2013 Hyundai Elantra,local,118000.0,4-cylinder,4.7,"₦ 8,515,000","Abuja, Gwarinpa",2013
2013 Honda Civic,foreign,68000.0,4-cylinder,3.0,"₦ 14,015,000","Abuja, Gwarinpa",2013
2016 Lexus ES 350,foreign,108000.0,4-cylinder,3.0,"₦ 28,015,000","Lagos, Okota",2016
2009 Honda Accord,local,86991.0,4-cylinder,3.0,"₦ 7,515,000","Abuja, Gwarinpa",2009
2014 Toyota Sienna,local,98000.0,6-cylinder,4.5,"₦ 19,015,000","Lagos, Lekki",2014
2011 Acura MDX,foreign,1864.0,6-cylinder,3.0,"₦ 12,215,000","Lagos, Ikate, Lekki",2011
2015 Toyota Highlander,foreign,5592.0,6-cylinder,3.0,"₦ 33,515,000","Lagos, Berger Mkt",2015
2010 Toyota Sienna,foreign,0.0,6-cylinder,3.0,"₦ 19,000,000","Lagos, Alimosho",2010
2017 Lexus RX 350,foreign,8077.0,6-cylinder,3.0,"₦ 58,015,000","Lagos, Berger Mkt",2017
2012 Toyota camry,local,87613.0,4-cylinder,3.0,"₦ 13,000,000","Lagos, Iju",2012
2008 Toyota Highlander,foreign,0.0,6-cylinder,3.0,"₦ 16,000,000","Lagos, Alimosho",2008
2008 Toyota Highlander,foreign,0.0,6-cylinder,3.0,"₦ 18,000,000","Lagos, Alimosho",2008
2012 Lexus RX 350,local,3728.0,6-cylinder,3.0,"₦ 22,515,000","Lagos, Berger Mkt",2012
2017 Lexus RX 350,foreign,5592.0,4-cylinder,3.0,"₦ 65,015,000","Lagos, Lekki",2017
2012 Toyota camry,foreign,4970.0,4-cylinder,3.0,"₦ 14,015,000","Lagos, Berger Market",2012
2011 Toyota Matrix,foreign,76000.0,4-cylinder,3.0,"₦ 11,500,000","Abuja, Jahi",2011
2015 Toyota corolla,foreign,5592.0,4-cylinder,3.0,"₦ 18,015,000","Lagos, Berger Market",2015
2012 Toyota Camry,foreign,140000.0,4-cylinder,4.0,"₦ 12,500,000","Lagos, Egbeda",2012
2017 Lexus NX 200T,foreign,0.0,6-cylinder,3.0,"₦ 31,015,000","Lagos, Abule Egba",2017
2018 Toyota Highlander,foreign,110000.0,6-cylinder,3.0,"₦ 38,015,000","Lagos, Ogba",2018
2010 Toyota Venza,foreign,5592.0,6-cylinder,3.0,"₦ 21,015,000","Lagos, Berger Market",2010
2008 Toyota Highlander,foreign,4970.0,6-cylinder,3.0,"₦ 16,015,000","Lagos, Berger Market",2008
2014 Honda Pilot,local,108118.0,6-cylinder,4.5,"₦ 6,315,000","Lagos, Ikoyi",2014
2013 Lexus ES 350,foreign,5592.0,6-cylinder,3.0,"₦ 23,515,000","Lagos, Berger Market",2013
2016 Toyota Camry,foreign,167148.0,4-cylinder,3.0,"₦ 24,500,000","Abuja, Kubuwa Expressway",2016
2025 Toyota Hilux,new,23612.0,6-cylinder,5.0,"₦ 97,000,000","Lagos, Ikeja",2025
2022 Toyota Highlander,local,115000.0,6-cylinder,3.0,"₦ 68,500,000","Lagos, Ikeja",2022
2012 Honda Accord,local,85000.0,4-cylinder,3.0,"₦ 6,000,000","Abuja, Gwarinpa",2012
2007 Toyota RAV4,local,120000.0,4-cylinder,3.0,"₦ 9,015,000","Lagos, Abule Egba",2007
2015 Lexus RX 350,foreign,49709.0,6-cylinder,3.0,"₦ 31,015,000","Lagos, Apapa",2015
